INSTANCETYPEOFFERINGS	r5ad.large	us-east-2	region
INSTANCETYPEOFFERINGS	r5ad.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5n.large	us-east-2	region
INSTANCETYPEOFFERINGS	z1d.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6g.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r6i.large	us-east-2	region
INSTANCETYPEOFFERINGS	r5dn.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5a.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	d2.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5d.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6gn.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5ad.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t3a.small	us-east-2	region
INSTANCETYPEOFFERINGS	r5dn.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5.large	us-east-2	region
INSTANCETYPEOFFERINGS	m4.10xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	x2gd.metal	us-east-2	region
INSTANCETYPEOFFERINGS	r6gd.metal	us-east-2	region
INSTANCETYPEOFFERINGS	m5zn.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6gd.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6gd.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5dn.metal	us-east-2	region
INSTANCETYPEOFFERINGS	mac1.metal	us-east-2	region
INSTANCETYPEOFFERINGS	h1.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5d.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5zn.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5n.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5.18xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5zn.3xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t4g.micro	us-east-2	region
INSTANCETYPEOFFERINGS	t4g.nano	us-east-2	region
INSTANCETYPEOFFERINGS	g4dn.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t3a.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r6i.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5zn.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6g.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5d.16xlarge	us-east-2	region
